"spygen_code","pool","replicates","date","country","region","site","subsite","subsite_andromede","component","habitat","protection","mpa_name","mpa_dist","latitude_start_DD","longitude_start_DD","latitude_end_DD","longitude_end_DD","depth_seafloor","depth_sampling","method","time_start","duration","filter","estimated_volume","flow_sensor_volume","project","lockdown","BiodivMed2023","Tele01","Pleo","Mamm01","Vert01","X16s_Metazoa","Bact02","Euka02","comments","Elevation_waypoint_start","Time_waypoint_start","Latitude_waypoint_start","Longitude_waypoint_start","Name_waypoint_start","distance_start","Elevation_waypoint_end","Time_waypoint_end","Latitude_waypoint_end","Longitude_waypoint_end","Name_waypoint_end","distance_end"
"SPY232175","no","SPY232165/SPY232175",2023-06-13,"France","Pelagos","pelagos",NA,NA,"open_ocean",NA,NA,NA,NA,43.417339,8.441876,43.417487,8.442257,"2579",1,"surface_transect","21:49","30",0.2,30,NA,"WeAreMediterranee",0,1,1,1,1,0,0,0,0,NA,-26.760424,2023-06-13 19:49:40,43.417339,8.441876,"0106",0,-27.040344,2023-06-13 19:51:15,43.417487,8.442257,"0107",0
"SPY232178","no","SPY232178/SPY2401106",2024-05-16,"France","Occitanie","leucate","nord_ile_aux_oiseaux",NA,"lagoon","lagoon",NA,NA,NA,42.860777,3.02224,42.862658,3.028826,"1.8",1,"surface_transect","9:45","30",0.2,NA,23.45,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"7 min statique au début problème moteur",-48.528927,2024-05-16 07:44:51,42.860777,3.02224,"0210",0,-46.037632,2024-05-16 08:16:02,42.862658,3.028826,"0211",0
"SPY232181","no","SPY232181/SPY232183",2023-06-24,"France","Pelagos","pelagos",NA,NA,"open_ocean",NA,NA,NA,NA,42.642149,7.860738,42.641931,7.857677,"2720",1,"surface_transect","6:07","30",0.2,30,NA,"WeAreMediterranee",0,1,1,1,1,0,0,0,0,NA,-75.280022,2023-06-24 04:06:43,42.642149,7.860738,"0120",0,-76.772934,2023-06-24 04:37:41,42.641931,7.857677,"0121",0
"SPY232182","no","SPY232173/SPY232182",2023-06-23,"France","PACA","hyeres",NA,NA,"harbour",NA,NA,NA,NA,43.079831,6.156776,43.076676,6.158199,"3",1,"surface_transect","15:15","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-75.550613,2023-06-23 13:09:06,43.079831,6.156776,"0112",0,-68.729874,2023-06-23 13:52:58,43.076676,6.158199,"0113",0
"SPY232183","no","SPY232181/SPY232183",2023-06-24,"France","Pelagos","pelagos",NA,NA,"open_ocean",NA,NA,NA,NA,42.642244,7.830853,42.642155,7.857369,"2720",1,"surface_transect","5:28","30",0.2,30,NA,"WeAreMediterranee",0,1,1,1,1,0,0,0,0,NA,-73.32991,2023-06-24 03:26:26,42.642244,7.830853,"0118",0,-75.531952,2023-06-24 03:58:30,42.642155,7.857369,"0119",0
"SPY232186","no","SPY232186/SPY2401107",2024-05-16,"France","Occitanie","gruissan","gruissan",NA,"lagoon","lagoon",NA,NA,NA,43.116304,3.084828,43.116608,3.085688,"1.1",1,"surface_transect","15:42","30",0.2,NA,30.69,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,-43.499683,2024-05-16 13:41:57,43.116304,3.084828,"0214",0,-41.111027,2024-05-16 14:12:19,43.116608,3.085688,"0215",0
"SPY232187","no","SPY232187/SPY2401111",2024-05-16,"France","Occitanie","la_palme","la_palme",NA,"lagoon","lagoon",NA,NA,NA,42.967127,3.001126,42.967552,3.000185,"1.3",1,"surface_transect","12:53","30",0.2,NA,7.36,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,-43.434372,2024-05-16 10:23:10,42.967127,3.001126,"0212",0,-40.457878,2024-05-16 10:53:26,42.967552,3.000185,"0213",0
"SPY232189","no","SPY232166/SPY232189",2023-06-23,"France","Pelagos","pelagos",NA,NA,"open_ocean",NA,NA,NA,NA,42.975845,7.02861,42.97062,7.012203,"2499",1,"surface_transect","23:05","30",0.2,30,NA,"WeAreMediterranee",0,1,1,1,1,0,0,0,0,"Bcp de méduses",-76.362381,2023-06-23 21:04:38,42.975845,7.02861,"0116",0,-75.895844,2023-06-23 21:34:54,42.97062,7.012203,"0117",0
"SPY232197","no","SPY232132/SPY232138/SPY232197/SPY233971",2023-08-23,"France","Occitanie","argeles",NA,NA,"coastal",NA,NA,NA,NA,42.53709,3.06343,42.5367,3.06595,"6.6",1,"surface_transect","9:28","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"kayaks, baigneurs, snokeleurs, bateaux, forte fréquentation",-4.199902,2023-08-23 07:27:36,42.537092,3.063425,"355",0.466985685876959,-2.573649,2023-08-23 07:58:49,42.536698,3.065955,"356",0.466987937731433
"SPY232200","no","SPY232200/SPY232214",2023-06-22,"France","PACA","port_saint_louis_du_rhone","port_abri",NA,"freshwater_river",NA,NA,NA,NA,43.38872,4.79751,43.39344,4.78693,"7",1,"surface_transect","15:43","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,0.437685,2023-06-22 13:43:23,43.388716,4.797515,"289",0.601347648800956,4.363519,2023-06-22 14:13:24,43.393435,4.786935,"290",0.687519858289315
"SPY232203","no","SPY232203/SPY232210",2023-06-28,"France","PACA","cassis",NA,NA,"harbour",NA,NA,NA,NA,43.21375,5.53739,43.21379,5.53729,"2.5",1,"surface_transect","10:47","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.730135,2023-06-28 08:47:06,43.213746,5.537392,"314",0.473171883950888,3.172653,2023-06-28 09:17:17,43.213796,5.537291,"315",0.671515893926699
"SPY232204","no","SPY232094/SPY232204",2023-08-22,"France","Occitanie","cerbere","cap_cerbere",NA,"coastal",NA,NA,NA,NA,42.4423,3.17506,42.43988,3.17811,"15",1,"surface_transect","10:06","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,"Snorkelers, kayaks, baigneurs",1.672673,2023-08-22 08:06:03,42.442304,3.175061,"343",0.451880564103488,2.818249,2023-08-22 08:36:15,42.439884,3.178111,"344",0.451880952998289
"SPY232205","no","SPY232205/SPY232216",2023-06-22,"France","PACA","martigues",NA,NA,"harbour",NA,NA,NA,NA,43.40281,5.04281,43.402337,5.02557,"11.8",1,"surface_transect","11:38","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"Pluie legere, zone tres anthropisee filtration interrompue apres 2min",-6.139713,2023-06-22 09:37:51,43.402812,5.042805,"285",0.461978170602054,-1.130679,2023-06-22 10:07:55,43.402372,5.025572,"286",3.89189393943421
"SPY232209","no","SPY232209/SPY232283",2023-06-26,"France","PACA","toulon",NA,NA,"harbour",NA,NA,NA,NA,43.11842,5.93401,43.11878,5.933,"5.6",1,"surface_transect","16:14","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-11.421344,2023-06-26 14:14:53,43.118419,5.934013,"293",0.268239821410753,-8.519168,2023-06-26 14:45:08,43.118778,5.932996,"295",0.394133747735233
"SPY232210","no","SPY232203/SPY232210",2023-06-28,"France","PACA","cassis",NA,NA,"harbour",NA,NA,NA,NA,43.2139,5.53747,43.21433,5.53716,"2.5",1,"surface_transect","10:15","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-7.181351,2023-06-28 08:15:06,43.213903,5.537466,"312",0.46553981225617,-3.929336,2023-06-28 08:45:19,43.214334,5.537161,"313",0.451755556390146
"SPY232211","no","SPY232211/SPY232219",2023-06-27,"France","PACA","cogolin",NA,NA,"harbour",NA,NA,NA,NA,43.27285,6.58207,43.27023,6.57419,"2.6",1,"surface_transect","12:56","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-2.527886,2023-06-27 10:55:57,43.272852,6.582071,"305",0.236561153751741,-4.585205,2023-06-27 11:30:14,43.270231,6.574192,"306",0.196736628705835
"SPY232213","no","SPY232213/SPY232266",2023-06-27,"France","PACA","saint_raphael",NA,NA,"harbour",NA,NA,NA,NA,43.41259,6.78203,43.41251,6.78221,NA,1,"surface_transect","17:58","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-4.906381,2023-06-27 15:58:21,43.412592,6.782031,"310",0.236502514527599,-5.562986,2023-06-27 16:30:20,43.412509,6.782205,"311",0.419930366565538
"SPY232214","no","SPY232200/SPY232214",2023-06-22,"France","PACA","port_saint_louis_du_rhone","port_abri",NA,"freshwater_river",NA,NA,NA,NA,43.393,4.78815,43.38836,4.7979,"13.3",1,"surface_transect","16:23","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,1.33678,2023-06-22 14:23:22,43.393,4.788145,"291",0.40509679539498,1.474288,2023-06-22 14:53:45,43.388356,4.7979,"292",0.444401225595877
"SPY232216","no","SPY232205/SPY232216",2023-06-22,"France","PACA","martigues",NA,NA,"harbour",NA,NA,NA,NA,43.40192,5.02946,43.40446,5.04867,"4.5",1,"surface_transect","12:34","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-4.050313,2023-06-22 10:24:00,43.401915,5.029462,"287",0.578646927107688,-5.538044,2023-06-22 10:53:58,43.404456,5.048667,"288",0.506506202470988
"SPY232219","no","SPY232211/SPY232219",2023-06-27,"France","PACA","cogolin",NA,NA,"harbour",NA,NA,NA,NA,43.27044,6.57441,43.27354,6.58196,"3",1,"surface_transect","12:21","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"Plaisance ++",11.042562,2023-06-27 10:21:36,43.27044,6.574405,"303",0.405912196178095,-1.211968,2023-06-27 10:52:23,43.273536,6.581961,"304",0.451745957555674
"SPY232225","no","SPY232136/SPY232225",2023-08-21,"France","Occitanie","saint_cyprien",NA,NA,"harbour",NA,NA,NA,NA,42.62003,3.0394,42.61612,3.03767,"3.8",1,"surface_transect","12:27","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,0.840484,2023-08-21 10:27:03,42.620034,3.039396,"337",0.552387952241121,0.580212,2023-08-21 10:57:49,42.616119,3.03767,"338",0.111085261819496
"SPY232226","no","SPY232226/SPY232275",2023-08-22,"France","Occitanie","banyuls","cap_abeille",NA,"coastal",NA,NA,NA,NA,42.48056,3.14598,42.479,3.14976,"11",1,"surface_transect","8:28","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,"présence de beaucoup de plongeurs",3.132174,2023-08-22 06:28:30,42.480562,3.145984,"339",0.396902013808052,2.733122,2023-08-22 06:58:43,42.478997,3.14976,"340",0.333247779614048
"SPY232238","no","SPY232238/SPY233979",2023-08-22,"France","Occitanie","port_vendres","cap_ullestrell",NA,"coastal",NA,NA,NA,NA,42.49489,3.1358,42.49815,3.13837,"9.6",1,"surface_transect","13:33","32",0.2,NA,32,"AMS",0,1,1,1,0,0,0,0,0,"filtration deux minutes de plus",0.118798,2023-08-22 11:33:12,42.494889,3.135804,"353",0.34707903811764,-2.202384,2023-08-22 12:03:16,42.498149,3.138365,"354",0.425753831959802
"SPY232251","no","SPY232251/SPY232270",2023-07-07,"France","Occitanie","mauguio",NA,NA,"harbour",NA,NA,NA,NA,43.5464768,3.9715067,43.5447817,3.9729917,"3.3",1,"surface_transect","13:58","55",0.2,NA,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"Pompe arrêtée après l'autre réplicat car problème de connectique puis relancée",-5.531632,2023-07-07 11:58:59,43.546481,3.971491,"320",1.35187798063002,1.891934,2023-07-07 12:54:17,43.544789,3.972974,"324",1.64439090269149
"SPY232252","no","SPY232252/SPY232264",2023-07-07,"France","Occitanie","mauguio",NA,NA,"coastal","rocks",NA,NA,NA,43.544267,3.98511,43.546463,3.990917,"2.2",1,"surface_transect","9:53","37",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,0.551859,2023-07-07 07:53:49,43.54428,3.985074,"316",3.2482184848426,-2.163556,2023-07-07 08:35:20,43.546474,3.99084,"317",6.34160396520532
"SPY232264","no","SPY232252/SPY232264",2023-07-07,"France","Occitanie","mauguio",NA,NA,"coastal","rocks",NA,NA,NA,43.544267,3.98511,43.546463,3.990917,"2.2",1,"surface_transect","9:53","42",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"Pompe arrêtée après l'autre réplicat car problème de connectique, Plomb coincé dans fil de pêche, crépine touchée à main nue pour démêler",0.551859,2023-07-07 07:53:49,43.54428,3.985074,"316",3.2482184848426,-2.163556,2023-07-07 08:35:20,43.546474,3.99084,"317",6.34160396520532
"SPY232266","no","SPY232213/SPY232266",2023-06-27,"France","PACA","saint_raphael",NA,NA,"harbour",NA,NA,NA,NA,43.41132,6.78104,43.41254,6.78181,"5",1,"surface_transect","17:27","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"Flux anormal dans le filtre (capsule trop remplie), filtre défectueux ?",7.573066,2023-06-27 15:27:18,43.411321,6.781038,"307",0.196428371307731,-4.865245,2023-06-27 15:57:10,43.412544,6.78181,"309",0.444403111967208
"SPY232270","no","SPY232251/SPY232270",2023-07-07,"France","Occitanie","mauguio",NA,NA,"harbour",NA,NA,NA,NA,43.5464768,3.9715067,43.5453116,3.9726024,"3.3",1,"surface_transect","13:58","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-5.531632,2023-07-07 11:58:59,43.546481,3.971491,"320",1.35187798063002,-0.451068,2023-07-07 12:28:52,43.545333,3.97258,"321",2.98833730068199
"SPY232272","no","SPY232130/SPY232135/SPY232154/SPY232272",2023-08-21,"France","Occitanie","saint_cyprien",NA,NA,"coastal",NA,NA,NA,NA,42.62475,3.03798,42.62461,3.03807,"4.5",1,"surface_transect","10:04","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-0.732342,2023-08-21 08:04:44,42.624753,3.037981,"333",0.343204839092924,0.904495,2023-08-21 08:35:03,42.624616,3.038066,"334",0.742910772886499
"SPY232274","no","SPY232274/SPY232284",2023-06-27,"France","PACA","la_londe_les_maures",NA,NA,"harbour",NA,NA,NA,NA,43.11579,6.24692,43.11611,6.24833,"2.8",1,"surface_transect","9:34","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,1.632561,2023-06-27 07:34:01,43.11579,6.246916,"301",0.325550742067284,1.826162,2023-06-27 08:03:54,43.11611,6.248333,"302",0.244161784244148
"SPY232275","no","SPY232226/SPY232275",2023-08-22,"France","Occitanie","banyuls","cap_abeille",NA,"coastal",NA,NA,NA,NA,42.48026,3.1466,42.47966,3.14719,"11",1,"surface_transect","9:02","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,"présence de beaucoup de plongeurs",1.917652,2023-08-22 07:02:20,42.480254,3.146604,"341",0.743230371571386,-2.441769,2023-08-22 07:32:12,42.479661,3.147192,"342",0.198452950931314
"SPY232278","no","SPY232278/SPY232286",2023-07-07,"France","Occitanie","mauguio",NA,NA,"coastal","sandy_bed",NA,NA,NA,43.549429,4.009768,43.548651,4.009516,"3.8",1,"surface_transect","11:46","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-0.750538,2023-07-07 09:46:02,43.549459,4.009704,"318",6.15288049394456,-0.145928,2023-07-07 10:16:26,43.548684,4.009457,"319",6.01459538904447
"SPY232283","no","SPY232209/SPY232283",2023-06-26,"France","PACA","toulon",NA,NA,"harbour",NA,NA,NA,NA,43.11856,5.93396,43.11854,5.93403,NA,1,"surface_transect","16:50","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-6.785469,2023-06-26 14:50:30,43.118563,5.933956,"296",0.465889153759973,-2.328503,2023-06-26 15:20:50,43.118543,5.934031,"298",0.343077755157908
"SPY232284","no","SPY232274/SPY232284",2023-06-27,"France","PACA","la_londe_les_maures",NA,NA,"harbour",NA,NA,NA,NA,43.11626,6.24831,43.11578,6.24691,"2.8",1,"surface_transect","8:59","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,0.176597,2023-06-27 06:58:36,43.116262,6.248311,"299",0.236626818776957,2.163077,2023-06-27 07:29:32,43.115776,6.246913,"300",0.507039622544072
"SPY232286","no","SPY232278/SPY232286",2023-07-07,"France","Occitanie","mauguio",NA,NA,"coastal","sandy_bed",NA,NA,NA,43.549429,4.009768,43.548651,4.009516,"3.8",1,"surface_transect","11:46","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-0.750538,2023-07-07 09:46:02,43.549459,4.009704,"318",6.15288049394456,-0.145928,2023-07-07 10:16:26,43.548684,4.009457,"319",6.01459538904447
"SPY233348","no","SPY233348/SPY233355",2023-08-23,"France","Corse","cap_corse","tour_d'agnelo",NA,"coastal",NA,NA,NA,NA,43.009445,9.430059,43.011652,9.401813,"10",1,"surface_transect","11:39","30",0.2,30,NA,"ActNow",0,1,1,1,1,0,0,0,0,"spot à phoque moine dans les années 50",-73.955063,2023-08-23 09:30:46,43.009445,9.430059,"0150",0,-72.247543,2023-08-23 10:10:33,43.011652,9.401813,"0151",0
"SPY233355","no","SPY233348/SPY233355",2023-08-23,"France","Corse","cap_corse","tour_d'agnelo",NA,"coastal",NA,NA,NA,NA,43.009445,9.430059,43.011652,9.401813,"10",1,"surface_transect","11:39","30",0.2,30,NA,"ActNow",0,1,1,1,1,0,0,0,0,"spot à phoque moine dans les années 50",-73.955063,2023-08-23 09:30:46,43.009445,9.430059,"0150",0,-72.247543,2023-08-23 10:10:33,43.011652,9.401813,"0151",0
"SPY233361","no","SPY233361/SPY233363",2023-08-23,"France","Corse","centuri","pelagos_25_-_haut_fond_de_centuri",NA,"offshore",NA,NA,NA,NA,42.989377,9.290055,42.989329,9.29027,"35",1,"surface_transect","17:10","30",0.2,30,NA,"ActNow",0,1,1,1,1,0,0,0,0,NA,-59.100601,2023-08-23 15:11:45,42.989377,9.290055,"0153",0,-59.856388,2023-08-23 15:40:00,42.989329,9.29027,"0156",0
"SPY233363","no","SPY233361/SPY233363",2023-08-23,"France","Corse","centuri","pelagos_25_-_haut_fond_de_centuri",NA,"offshore",NA,NA,NA,NA,42.989377,9.290055,42.989329,9.29027,"35",1,"surface_transect","17:10","30",0.2,30,NA,"ActNow",0,1,1,1,1,0,0,0,0,NA,-59.100601,2023-08-23 15:11:45,42.989377,9.290055,"0153",0,-59.856388,2023-08-23 15:40:00,42.989329,9.29027,"0156",0
"SPY233369","no","SPY233369/SPY233987",2023-08-25,"France","Corse","ostriconi","ostriconi",NA,"coastal",NA,NA,NA,NA,42.696325,9.060888,42.679218,9.05183,"15",1,"surface_transect","10:47","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-73.236603,2023-08-25 08:43:31,42.696325,9.060888,"0162",0,-74.104355,2023-08-25 09:19:55,42.679218,9.05183,"0163",0
"SPY233370","no","SPY233370/SPY233372",2023-08-24,"France","Corse","a_definir_grace_a_sous_site","pino",NA,"coastal",NA,NA,NA,NA,42.914253,9.344907,42.901534,9.324753,"15",1,"surface_transect","9:21","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-80.897095,2023-08-24 07:20:30,42.914253,9.344907,"0157",0,-80.663834,2023-08-24 07:51:00,42.901534,9.324763,"0158",0.816710530988878
"SPY233371","no","SPY233371/SPY233970",2023-08-25,"France","Corse","saint_florent","lotu_saleccia",NA,"coastal",NA,NA,NA,NA,42.723481,9.240836,42.737954,9.220952,"15",1,"surface_transect","9:00","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-74.057701,2023-08-25 07:09:38,42.723481,9.240836,"0160",0,-74.253647,2023-08-25 07:44:15,42.737954,9.220952,"0161",0
"SPY233372","no","SPY233370/SPY233372",2023-08-24,"France","Corse","a_definir_grace_a_sous_site","pino",NA,"coastal",NA,NA,NA,NA,42.914253,9.344907,42.901534,9.324753,"15",1,"surface_transect","9:21","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-80.897095,2023-08-24 07:20:30,42.914253,9.344907,"0157",0,-80.663834,2023-08-24 07:51:00,42.901534,9.324763,"0158",0.816710530988878
"SPY233949","no","SPY233949/SPY233959",2023-08-29,"France","Corse","sant_amanza","cala_di_stentinu",NA,"lagoon",NA,NA,NA,NA,41.413978,9.212061,41.413699,9.211464,NA,1,"surface_transect","15:20","29",0.2,NA,29,"ActNow",0,1,1,1,0,0,0,0,0,"pompe immergeable sur paddle avec tuyau MW1 athena. Pompe arretée plusieurs fois,",9.451991,2023-08-29 13:20:54,41.413978,9.212061,"0176",0,10.2451,2023-08-29 13:51:04,41.413699,9.211464,"0177",0
"SPY233950","no","SPY233950/SPY233954",2023-09-26,"France","PACA","embiez","lagune",NA,"coastal","lagoon",NA,NA,NA,43.07622,5.7918,43.07486,5.79229,"0.8",1,"surface_transect","16:00","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,NA,0.931382,2023-09-26 13:58:15,43.076218,5.791799,"384",0.236643604374242,-1.161016,2023-09-26 14:28:41,43.074865,5.792291,"385",0.561409642778024
"SPY233952","no","SPY233952/SPY233953",2023-08-25,"France","Corse","calvi","pointe_spano",NA,"coastal",NA,NA,NA,NA,42.600464,8.796462,42.605377,8.82022,"10",1,"surface_transect","16:45","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-65.193542,2023-08-25 14:40:10,42.600464,8.796462,"0164",0,-61.38662,2023-08-25 15:11:09,42.605377,8.82022,"0165",0
"SPY233953","no","SPY233952/SPY233953",2023-08-25,"France","Corse","calvi","pointe_spano",NA,"coastal",NA,NA,NA,NA,42.600464,8.796462,42.605377,8.82022,"10",1,"surface_transect","16:45","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-65.193542,2023-08-25 14:40:10,42.600464,8.796462,"0164",0,-61.38662,2023-08-25 15:11:09,42.605377,8.82022,"0165",0
"SPY233954","no","SPY233950/SPY233954",2023-09-26,"France","PACA","embiez","lagune",NA,"coastal","lagoon",NA,NA,NA,43.07637,5.79179,43.07468,5.79217,"0.7",1,"surface_transect",NA,"30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,NA,-6.380539,2023-09-26 13:04:12,43.076368,5.791787,"382",0.330242085115231,-1.973223,2023-09-26 13:35:23,43.074682,5.792171,"383",0.236644249649712
"SPY233955","no","SPY233955/SPY233986",2023-09-27,"France","Occitanie","agde",NA,NA,"harbour",NA,NA,NA,NA,43.27109,3.50681,43.27351,3.50703,"4.1",1,"surface_transect","12:54","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-5.976897,2023-09-27 10:54:13,43.271088,3.506811,"393",0.236561891004019,-6.190005,2023-09-27 11:23:30,43.273507,3.507033,"394",0.412788518912268
"SPY233956","no","SPY233956/SPY233957",2023-08-26,"France","Corse","calvi","caldanu",NA,"coastal",NA,NA,NA,NA,42.583561,8.796397,42.589697,8.805509,"15",1,"surface_transect","11:00","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,NA,-59.45517,2023-08-26 08:59:54,42.583561,8.796397,"0171",0,-56.851906,2023-08-26 09:19:48,42.589697,8.805509,"0174",0
"SPY233957","no","SPY233956/SPY233957",2023-08-26,"France","Corse","calvi","caldanu",NA,"coastal",NA,NA,NA,NA,42.583561,8.796397,42.589697,8.805509,"15",1,"surface_transect","11:00","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,NA,-59.45517,2023-08-26 08:59:54,42.583561,8.796397,"0171",0,-56.851906,2023-08-26 09:19:48,42.589697,8.805509,"0174",0
"SPY233959","no","SPY233949/SPY233959",2023-08-29,"France","Corse","sant_amanza","cala_di_stentinu",NA,"lagoon",NA,NA,NA,NA,41.413978,9.212061,41.413699,9.211464,NA,1,"surface_transect","15:20","29",0.2,NA,29,"ActNow",0,1,1,1,0,0,0,0,0,"pompe immergeable sur paddle avec tuyau MW1 athena. Pompe arretée plusieurs fois,",9.451991,2023-08-29 13:20:54,41.413978,9.212061,"0176",0,10.2451,2023-08-29 13:51:04,41.413699,9.211464,"0177",0
"SPY233970","no","SPY233371/SPY233970",2023-08-25,"France","Corse","saint_florent","lotu_saleccia",NA,"coastal",NA,NA,NA,NA,42.723481,9.240836,42.737954,9.220952,"15",1,"surface_transect","9:00","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-74.057701,2023-08-25 07:09:38,42.723481,9.240836,"0160",0,-74.253647,2023-08-25 07:44:15,42.737954,9.220952,"0161",0
"SPY233971","no","SPY232132/SPY232138/SPY232197/SPY233971",2023-08-23,"France","Occitanie","argeles",NA,NA,"coastal",NA,NA,NA,NA,42.53637,3.07054,42.53658,3.0708,"5.8",1,"surface_transect","10:28","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"kayaks, baigneurs, snokeleurs, bateaux, forte fréquentation",-0.501395,2023-08-23 08:28:23,42.53637,3.070544,"357",0.328605429467506,2.666711,2023-08-23 08:58:21,42.536574,3.070799,"358",0.671546045649036
"SPY233972","no","SPY233972/SPY233980",2023-08-24,"France","Occitanie","argeles",NA,NA,"harbour",NA,NA,NA,NA,42.54142,3.05032,42.54087,3.0506,"3",1,"surface_transect","8:17","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.818363,2023-08-24 07:15:44,42.541421,3.050318,"361",0.198319549516596,-3.293286,2023-08-24 07:45:42,42.54087,3.050604,"362",0.328581835353029
"SPY233973","no","SPY233973/SPY233981",2023-08-24,"France","Occitanie","argeles",NA,NA,"coastal",NA,NA,NA,NA,42.54112,3.05661,42.54131,3.05752,"9.3",1,"surface_transect","8:17","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.775723,2023-08-24 06:15:23,42.541121,3.056614,"359",0.346849780421372,-2.527804,2023-08-24 06:48:07,42.541311,3.057517,"360",0.270313975529052
"SPY233975","no","SPY233975/SPY233983",2023-09-01,"Italy","Toscane","monte_cristo","monte_cristo",NA,"coastal",NA,NA,NA,NA,42.328126,10.288623,42.330867,10.289889,"11",1,"surface_transect","17:52","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-117.408096,2023-09-01 15:51:28,42.328126,10.288623,"0187",0,-118.238525,2023-09-01 16:22:45,42.330867,10.289889,"0190",0
"SPY233976","no","SPY233976/SPY233982",2023-09-01,"Italy","Toscane","monte_cristo","monte_cristo",NA,"coastal",NA,NA,NA,NA,42.31603,10.301881,42.315592,10.312782,"11.5",1,"surface_transect","17:00","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-115.476639,2023-09-01 14:59:55,42.31603,10.301881,"0184",0,-121.858833,2023-09-01 15:29:46,42.315592,10.312782,"0186",0
"SPY233979","no","SPY232238/SPY233979",2023-08-22,"France","Occitanie","port_vendres","cap_ullestrell",NA,"coastal",NA,NA,NA,NA,42.49435,3.13486,42.50048,3.13778,"9.6",1,"surface_transect","12:53","32",0.2,NA,32,"AMS",0,1,1,1,0,0,0,0,0,"filtration deux minutes de plus",2.980145,2023-08-22 10:52:41,42.494348,3.134859,"351",0.23688716491054,0.417929,2023-08-22 11:26:44,42.50048,3.137783,"352",0.246595149314562
"SPY233980","no","SPY233972/SPY233980",2023-08-24,"France","Occitanie","argeles",NA,NA,"harbour",NA,NA,NA,NA,42.54142,3.05032,42.54087,3.0506,"3",1,"surface_transect","9:15","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.818363,2023-08-24 07:15:44,42.541421,3.050318,"361",0.198319549516596,-3.293286,2023-08-24 07:45:42,42.54087,3.050604,"362",0.328581835353029
