"spygen_code","pool","replicates","date","country","region","site","subsite","subsite_andromede","component","habitat","protection","mpa_name","mpa_dist","latitude_start_DD","longitude_start_DD","latitude_end_DD","longitude_end_DD","depth_seafloor","depth_sampling","method","time_start","duration","filter","estimated_volume","flow_sensor_volume","project","lockdown","BiodivMed2023","Tele01","Pleo","Mamm01","Vert01","X16s_Metazoa","Bact02","Euka02","comments","Elevation_waypoint_start","Time_waypoint_start","Latitude_waypoint_start","Longitude_waypoint_start","Name_waypoint_start","distance_start","Elevation_waypoint_end","Time_waypoint_end","Latitude_waypoint_end","Longitude_waypoint_end","Name_waypoint_end","distance_end"
"SPY2402027","no","SPY2401958/SPY2402027",2024-05-13,"France","PACA","piana","cap_sicie_ouest","cap_sicie_ouest_li","coastal","meadow",NA,NA,NA,43.0467,5.83983333,NA,NA,"28",28,"dive_motionless","10:44","30",0.2,30,NA,"PISCIS_2024_2026",0,0,1,0,0,0,0,0,0,"TEMPO en parallèle",-98.709389,2024-05-13 10:24:33,43.251997,3.225002,"0205",213909.076719996,NA,NA,NA,NA,NA,NA
"SPY231884","no","SPY231883/SPY231884",2025-06-12,"France","Corse","calvi","pointe_de_caldanu",NA,"coastal","meadow_sandy_bed",NA,NA,NA,42.582051,8.795792,NA,NA,"21",1,"surface_transect","10:34","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"",-5.453191,2025-06-12 09:51:01,48.361236,-4.889272,"526",1245384.68434085,NA,NA,NA,NA,NA,NA
"SPY231883","no","SPY231883/SPY231884",2025-06-12,"France","Corse","calvi","pointe_de_caldanu",NA,"coastal","meadow_sandy_bed",NA,NA,NA,42.594238,8.805043,NA,NA,"21",1,"surface_transect","10:34","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"",-5.453191,2025-06-12 09:51:01,48.361236,-4.889272,"526",1245211.20605496,NA,NA,NA,NA,NA,NA
"SPY231869","no","SPY231869/SPY231882",2025-06-12,"France","Corse","calvi","revellata",NA,"coastal","rocks_sandy_bed",NA,NA,NA,42.585406,8.727343,NA,NA,"30",1,"surface_transect","9:23","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"",-5.453191,2025-06-12 09:51:01,48.361236,-4.889272,"526",1240608.42868594,NA,NA,NA,NA,NA,NA
"SPY231882","no","SPY231869/SPY231882",2025-06-12,"France","Corse","calvi","revellata",NA,"coastal","rocks_sandy_bed",NA,NA,NA,42.578748,8.713347,NA,NA,"30",1,"surface_transect","9:23","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"",-5.453191,2025-06-12 09:51:01,48.361236,-4.889272,"526",1240110.32388231,NA,NA,NA,NA,NA,NA
"SPY2501370","no","SPY2501364/SPY2501370",2025-09-03,"France","Occitanie","sainte_marie_la_mer","roche_vidal",NA,"offshore","coralligenous",NA,NA,NA,42.737186,3.157514,NA,NA,"50",50,"dive_motionless","10:05","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"",6.650811,2025-09-03 18:02:31,42.501789,3.131257,"531",26237.7338416255,NA,NA,NA,NA,NA,NA
"SPY2501364","no","SPY2501364/SPY2501370",2025-09-03,"France","Occitanie","sainte_marie_la_mer","roche_vidal",NA,"offshore","coralligenous",NA,NA,NA,42.737186,3.157514,NA,NA,"50",50,"dive_motionless","10:05","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"",6.650811,2025-09-03 18:02:31,42.501789,3.131257,"531",26237.7338416255,NA,NA,NA,NA,NA,NA
"SPY2402009","no","SPY2402009/SPY2402010",2025-06-17,"France","PACA",NA,NA,"tombant_des_americains_w","coastal","coralligenous",NA,NA,NA,43.6833,7.3001,NA,NA,"45",45,"motionless_descended_from_surface","10:04","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-166.543518,2025-06-17 09:40:29,43.316122,3.558707,"0340",305303.215707022,NA,NA,NA,NA,NA,NA
"SPY2402010","no","SPY2402009/SPY2402010",2025-06-17,"France","PACA",NA,NA,"tombant_des_americains_w","coastal","coralligenous",NA,NA,NA,43.6833,7.3001,NA,NA,"45",45,"motionless_descended_from_surface","10:04","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-166.543518,2025-06-17 09:40:29,43.316122,3.558707,"0340",305303.215707022,NA,NA,NA,NA,NA,NA
"SPY2402011","no","SPY2402011/SPY2402012",2025-06-17,"France","PACA",NA,NA,"Tombant_des_americains_n","coastal","coralligenous",NA,NA,NA,43.68366667,7.300966667,NA,NA,"35",35,"motionless_descended_from_surface","14:39","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-166.543518,2025-06-17 09:40:29,43.316122,3.558707,"0340",305377.196308857,NA,NA,NA,NA,NA,NA
"SPY2402012","no","SPY2402011/SPY2402012",2025-06-17,"France","PACA",NA,NA,"Tombant_des_americains_n","coastal","coralligenous",NA,NA,NA,43.68366667,7.300966667,NA,NA,"35",35,"motionless_descended_from_surface","14:39","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-166.543518,2025-06-17 09:40:29,43.316122,3.558707,"0340",305377.196308857,NA,NA,NA,NA,NA,NA
"SPY2402042","no","SPY2402042/SPY2402043",2025-06-12,"France","PACA",NA,NA,"mer_deze_pi","coastal","meadow",NA,NA,NA,43.71615,7.354233333,NA,NA,"15",15,"motionless_descended_from_surface","10:10","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-5.453191,2025-06-12 09:51:01,48.361236,-4.889272,"526",1077484.06615676,NA,NA,NA,NA,NA,NA
"SPY2402038","no","SPY2402038/SPY2402039",2025-06-11,"France","PACA",NA,NA,"raventurier","coastal","coralligenous",NA,NA,NA,43.5561,7.17255,NA,NA,"65",65,"motionless_descended_from_surface","10:27","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"Problème avec la pompe qui a pris l'eau à la remontée ? Eau dans filtre, ne sait pas combien de temps ca a pompé.",-130.648346,2025-06-11 09:20:11,43.512217,4.117469,"0339",246979.68903571,NA,NA,NA,NA,NA,NA
"SPY2402039","no","SPY2402038/SPY2402039",2025-06-11,"France","PACA",NA,NA,"raventurier","coastal","coralligenous",NA,NA,NA,43.5561,7.17255,NA,NA,"65",65,"motionless_descended_from_surface","10:27","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"Problème avec la pompe qui a pris l'eau à la remontée ? Eau dans filtre, ne sait pas combien de temps ca a pompé.",-130.648346,2025-06-11 09:20:11,43.512217,4.117469,"0339",246979.68903571,NA,NA,NA,NA,NA,NA
"SPY2402040","no","SPY2402040/SPY2402041",2025-06-11,"France","PACA",NA,NA,"juan_pi","coastal","meadow",NA,NA,NA,43.55123333,7.114083333,NA,NA,"15",15,"motionless_descended_from_surface","16:02","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-130.648346,2025-06-11 09:20:11,43.512217,4.117469,"0339",242254.950642584,NA,NA,NA,NA,NA,NA
"SPY2402041","no","SPY2402040/SPY2402041",2025-06-11,"France","PACA",NA,NA,"juan_pi","coastal","meadow",NA,NA,NA,43.55123333,7.114083333,NA,NA,"15",15,"motionless_descended_from_surface","16:02","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-130.648346,2025-06-11 09:20:11,43.512217,4.117469,"0339",242254.950642584,NA,NA,NA,NA,NA,NA
"SPY2402032","no","SPY2402032/SPY2402033",2025-06-10,"France","PACA",NA,NA,"large_cap_roux","coastal","coralligenous",NA,NA,NA,43.4452,6.9323,NA,NA,"37",37,"motionless_descended_from_surface","8:10","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-163.744308,2025-06-10 12:25:45,43.288934,3.444848,"0337",283183.355193856,NA,NA,NA,NA,NA,NA
"SPY2402033","no","SPY2402032/SPY2402033",2025-06-10,"France","PACA",NA,NA,"large_cap_roux","coastal","coralligenous",NA,NA,NA,43.4452,6.9323,NA,NA,"37",37,"motionless_descended_from_surface","8:10","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-163.744308,2025-06-10 12:25:45,43.288934,3.444848,"0337",283183.355193856,NA,NA,NA,NA,NA,NA
"SPY2402034","no","SPY2402034/SPY2402035",2025-06-10,"France","PACA",NA,NA,"la_seche_st_pierre","coastal","coralligenous",NA,NA,NA,43.53835,7.121416667,NA,NA,"40",40,"motionless_descended_from_surface","13:57","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-163.744308,2025-06-10 12:25:45,43.288934,3.444848,"0337",299033.789544624,NA,NA,NA,NA,NA,NA
"SPY2402035","no","SPY2402034/SPY2402035",2025-06-10,"France","PACA",NA,NA,"la_seche_st_pierre","coastal","coralligenous",NA,NA,NA,43.53835,7.121416667,NA,NA,"40",40,"motionless_descended_from_surface","13:57","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-163.744308,2025-06-10 12:25:45,43.288934,3.444848,"0337",299033.789544624,NA,NA,NA,NA,NA,NA
"SPY2402036","no","SPY2402036/SPY2402037",2025-06-10,"France","PACA",NA,NA,"cap_gros_nord","coastal","meadow",NA,NA,NA,43.55691667,7.1425,NA,NA,"15",15,"motionless_descended_from_surface","16:50","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-163.744308,2025-06-10 12:25:45,43.288934,3.444848,"0337",300885.060885412,NA,NA,NA,NA,NA,NA
"SPY2402037","no","SPY2402036/SPY2402037",2025-06-10,"France","PACA",NA,NA,"cap_gros_nord","coastal","meadow",NA,NA,NA,43.55691667,7.1425,NA,NA,"15",15,"motionless_descended_from_surface","16:50","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-163.744308,2025-06-10 12:25:45,43.288934,3.444848,"0337",300885.060885412,NA,NA,NA,NA,NA,NA
"SPY2402030","no","SPY2402030/SPY2402031",2025-06-05,"France","PACA",NA,NA,"carqueiranne","coastal","coralligenous",NA,NA,NA,43.08168333,6.0072,NA,NA,"37",37,"motionless_descended_from_surface","12:08","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-141.649231,2025-06-05 08:22:35,43.275553,3.509762,"0335",204183.899823611,NA,NA,NA,NA,NA,NA
"SPY2402031","no","SPY2402030/SPY2402031",2025-06-05,"France","PACA",NA,NA,"carqueiranne","coastal","coralligenous",NA,NA,NA,43.08168333,6.0072,NA,NA,"37",37,"motionless_descended_from_surface","12:08","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-141.649231,2025-06-05 08:22:35,43.275553,3.509762,"0335",204183.899823611,NA,NA,NA,NA,NA,NA
"SPY2401982","no","SPY2401982/SPY2401983",2025-06-05,"France","PACA",NA,NA,"carqueiranne_pi","coastal","meadow",NA,NA,NA,43.08426667,6.0157,NA,NA,"15",15,"motionless_descended_from_surface","14:59","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-141.649231,2025-06-05 08:22:35,43.275553,3.509762,"0335",204836.831025986,NA,NA,NA,NA,NA,NA
"SPY2401983","no","SPY2401982/SPY2401983",2025-06-05,"France","PACA",NA,NA,"carqueiranne_pi","coastal","meadow",NA,NA,NA,43.08426667,6.0157,NA,NA,"15",15,"motionless_descended_from_surface","14:59","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-141.649231,2025-06-05 08:22:35,43.275553,3.509762,"0335",204836.831025986,NA,NA,NA,NA,NA,NA
"SPY2401970","no","SPY2401970/SPY2401952",2025-05-27,"France","PACA",NA,NA,"lion_de_mer_pi","coastal","meadow",NA,NA,NA,43.40815,6.775116667,NA,NA,"15",14,"motionless_descended_from_surface","9:00","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-176.499359,2025-05-27 09:47:08,43.554281,3.97467,"0326",227131.124990991,NA,NA,NA,NA,NA,NA
"SPY2401952","no","SPY2401970/SPY2401952",2025-05-27,"France","PACA",NA,NA,"lion_de_mer_pi","coastal","meadow",NA,NA,NA,43.40815,6.775116667,NA,NA,"15",14,"motionless_descended_from_surface","9:00","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-176.499359,2025-05-27 09:47:08,43.554281,3.97467,"0326",227131.124990991,NA,NA,NA,NA,NA,NA
"SPY2401951","no","SPY2401951/SPY2401969",2025-05-27,"France","PACA",NA,NA,"bonneau","coastal","coralligenous",NA,NA,NA,43.35548333,6.72395,NA,NA,"36",36,"motionless_descended_from_surface","11:20","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"Erreur de coordonnées (remonté au bout de 10 min de fonctionnement puis ré-immersion sur vraies coordonnées)",-176.499359,2025-05-27 09:47:08,43.554281,3.97467,"0326",223601.131557705,NA,NA,NA,NA,NA,NA
"SPY2401969","no","SPY2401951/SPY2401969",2025-05-27,"France","PACA",NA,NA,"bonneau","coastal","coralligenous",NA,NA,NA,43.35548333,6.72395,NA,NA,"36",36,"motionless_descended_from_surface","11:20","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"Erreur de coordonnées (remonté au bout de 10 min de fonctionnement puis ré-immersion sur vraies coordonnées)",-176.499359,2025-05-27 09:47:08,43.554281,3.97467,"0326",223601.131557705,NA,NA,NA,NA,NA,NA
"SPY2401950","no","SPY2401950/SPY2401968",2025-05-27,"France","PACA",NA,NA,"pointe_sardinaux_PI","coastal","meadow",NA,NA,NA,43.30693333,6.671583333,NA,NA,"15",15,"motionless_descended_from_surface","16:09","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-176.499359,2025-05-27 09:47:08,43.554281,3.97467,"0326",220079.326030902,NA,NA,NA,NA,NA,NA
"SPY2401968","no","SPY2401950/SPY2401968",2025-05-27,"France","PACA",NA,NA,"pointe_sardinaux_PI","coastal","meadow",NA,NA,NA,43.30693333,6.671583333,NA,NA,"15",15,"motionless_descended_from_surface","16:09","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-176.499359,2025-05-27 09:47:08,43.554281,3.97467,"0326",220079.326030902,NA,NA,NA,NA,NA,NA
"SPY2401953","no","SPY2401953/SPY2401971",2025-05-26,"France","PACA",NA,NA,"lion_de_mer","coastal","coralligenous",NA,NA,NA,43.40588333,6.774283333,NA,NA,"38",37,"motionless_descended_from_surface","16:15","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-168.736237,2025-05-26 12:16:50,43.614053,3.860917,"0325",236704.740698422,NA,NA,NA,NA,NA,NA
"SPY2401971","no","SPY2401953/SPY2401971",2025-05-26,"France","PACA",NA,NA,"lion_de_mer","coastal","coralligenous",NA,NA,NA,43.40588333,6.774283333,NA,NA,"38",37,"motionless_descended_from_surface","16:15","30",0.2,30,NA,"PISCIS",0,0,1,0,0,0,0,0,0,"",-168.736237,2025-05-26 12:16:50,43.614053,3.860917,"0325",236704.740698422,NA,NA,NA,NA,NA,NA
"SPY232040","no","SPY232040/SPY232048",2023-05-26,"France","PACA","carry_le_rouet","erevine",NA,"coastal",NA,NA,NA,NA,43.331933,5.243763,43.3295504,5.2307698,"11",1,"surface_transect","13:06","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,NA,-14.385839,2023-05-26 11:08:32,43.331933,5.243763,"284",0,-14.385839,2023-05-26 11:08:32,43.331933,5.243763,"284",1086.51561294503
"SPY232080","no","SPY232080/SPY232092",2023-05-09,"France","Pelagos","pelagos",NA,NA,"open_ocean",NA,NA,NA,NA,43.072681,8.141979,43.08201,8.157987,"2600",1,"surface_transect","13:21","30",0.2,30,NA,"WeAreMediterranee",0,1,1,1,1,0,0,0,0,"pompe arretée qqs minutes",-65.230865,2023-05-09 11:21:10,43.072681,8.141979,"0082",0,-65.230865,2023-05-09 11:21:10,43.072681,8.141979,"0082",1665.43537345906
"SPY232093","no","SPY232077/SPY232093",2023-06-13,"France","Pelagos","pelagos",NA,NA,"open_ocean",NA,NA,NA,NA,42.767893,9.781394,42.780686,9.767017,"580",1,"surface_transect","5:45","30",0.2,30,NA,"WeAreMediterranee",0,1,1,1,1,0,0,0,0,NA,-20.126303,2023-06-13 03:45:57,42.767893,9.781394,"0099",0,-23.802595,2023-06-13 04:17:24,42.780686,9.766017,"0100",81.8303761068175
"SPY233346","no","SPY233346/SPY234008",2023-08-23,"France","Corse","cap_corse","giriglia",NA,"coastal",NA,NA,NA,NA,43.025332,9.403943,43.022268,9.409119,"15",1,"surface_transect","10:37","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-75.914505,2023-08-23 08:14:29,43.025332,9.403943,"0147",0,-73.852425,2023-08-23 08:52:39,43.025693,9.408673,"0148",382.226899253343
"SPY233961","no","SPY233961/SPY233985",2023-09-02,"Italy","Toscane","monte_cristo","monte_cristo",NA,"coastal",NA,NA,NA,NA,42.324641,10.3317,42.321928,10.32285542,"13.3",1,"surface_transect","12:44","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-141.602585,2023-09-02 10:44:44,42.324641,10.3317,"0195",0,-152.631454,2023-09-02 11:02:53,42.319486,10.326678,"0196",415.780283526343
"SPY233985","no","SPY233961/SPY233985",2023-09-02,"Italy","Toscane","monte_cristo","monte_cristo",NA,"coastal",NA,NA,NA,NA,42.324641,10.3317,42.321928,10.32285542,"13.3",1,"surface_transect","12:44","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-141.602585,2023-09-02 10:44:44,42.324641,10.3317,"0195",0,-152.631454,2023-09-02 11:02:53,42.319486,10.326678,"0196",415.780283526343
"SPY234008","no","SPY233346/SPY234008",2023-08-23,"France","Corse","cap_corse","giriglia",NA,"coastal",NA,NA,NA,NA,43.025332,9.403943,43.022268,9.409119,"15",1,"surface_transect","10:37","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-75.914505,2023-08-23 08:14:29,43.025332,9.403943,"0147",0,-73.852425,2023-08-23 08:52:39,43.025693,9.408673,"0148",382.226899253343
"SPY2401049","no","SPY2401049/SPY2401081",2024-05-31,"France","Occitanie","mauguio","etang_de_lor",NA,"lagoon","mud_sandy_bed",NA,NA,NA,43.576362,4.030108,43.586333,4.025651,"1.2",1,"surface_transect","14:11","30",0.2,NA,25.25,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,-89.154762,2024-05-31 12:11:56,43.576362,4.030108,"0234",0,-89.182755,2024-05-31 12:41:13,43.586333,4.02651,"0235",69.373999244968
"SPY2401081","no","SPY2401049/SPY2401081",2024-05-31,"France","Occitanie","mauguio","etang_de_lor",NA,"lagoon","mud_sandy_bed",NA,NA,NA,43.576362,4.030108,43.586333,4.025651,"1.2",1,"surface_transect","14:11","30",0.2,NA,23.84,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,-89.154762,2024-05-31 12:11:56,43.576362,4.030108,"0234",0,-89.182755,2024-05-31 12:41:13,43.586333,4.02651,"0235",69.373999244968
"SPY2405814","no","SPY2405806/SPY2405814",2025-05-27,"France","Occitanie","perols","etang_de_lor",NA,"lagoon","lagoon",NA,NA,NA,43.554281,3.97467,43.5155147,3.97304,NA,NA,"surface_transect","11:47","30",0.2,NA,30.51,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"",-176.499359,2025-05-27 09:47:08,43.554281,3.97467,"0326",0,-171.078232,2025-05-27 11:32:51,43.54925,3.951947,"0330",4117.68415437476
"SPY2405806","no","SPY2405806/SPY2405814",2025-05-27,"France","Occitanie","perols","etang_de_lor",NA,"lagoon","lagoon",NA,NA,NA,43.554281,3.97467,43.5155147,3.97304,NA,NA,"surface_transect","11:47","30",0.2,NA,30.51,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"",-176.499359,2025-05-27 09:47:08,43.554281,3.97467,"0326",0,-171.078232,2025-05-27 11:32:51,43.54925,3.951947,"0330",4117.68415437476
"SPY2405213","no","SPY2405209/SPY2405213",2025-10-07,"Greece","Crete","hersonissos",NA,NA,"coastal","meadow_sand_rocks",NA,NA,NA,35.33065,25.38694,35.33116,25.38823,"5.9",5,"dive_transect","12:16","30",0.2,30,NA,"FishEdge",0,0,1,1,0,0,0,0,0,"T = 23°C",83.864258,2025-10-07 07:13:13,35.330648990348,25.386935994029,"0024",0.381057155954174,-315.27475,2025-10-07 08:28:24,35.3308639861643,25.3881389647722,"0030",33.8686589902093
"SPY2405209","no","SPY2405209/SPY2405213",2025-10-07,"Greece","Crete","hersonissos",NA,NA,"coastal","meadow_sand_rocks",NA,NA,NA,35.33065,25.38694,35.33116,25.38823,"5.9",5,"dive_transect","12:16","30",0.2,30,NA,"FishEdge",0,0,1,1,0,0,0,0,0,"T = 23°C",83.864258,2025-10-07 07:13:13,35.330648990348,25.386935994029,"0024",0.381057155954174,-315.27475,2025-10-07 08:28:24,35.3308639861643,25.3881389647722,"0030",33.8686589902093
